RealSense_frame,Vicon_frame,Vicon_timestamp,Tray:Corner1_X,Tray:Corner1_Y,Tray:Corner1_Z,Tray:Corner2_X,Tray:Corner2_Y,Tray:Corner2_Z,Tray:Corner3_X,Tray:Corner3_Y,Tray:Corner3_Z,Tray:Corner4_X,Tray:Corner4_Y,Tray:Corner4_Z,RightHand1:Wrist1_X,RightHand1:Wrist1_Y,RightHand1:Wrist1_Z,RightHand1:Wrist2_X,RightHand1:Wrist2_Y,RightHand1:Wrist2_Z,RightHand1:Wrist3_X,RightHand1:Wrist3_Y,RightHand1:Wrist3_Z,RightHand1:Thumb1_X,RightHand1:Thumb1_Y,RightHand1:Thumb1_Z,RightHand1:Thumb2_X,RightHand1:Thumb2_Y,RightHand1:Thumb2_Z,RightHand1:Thumb3_X,RightHand1:Thumb3_Y,RightHand1:Thumb3_Z,RightHand1:IndexFinger1_X,RightHand1:IndexFinger1_Y,RightHand1:IndexFinger1_Z,RightHand1:IndexFinger2_X,RightHand1:IndexFinger2_Y,RightHand1:IndexFinger2_Z,RightHand1:IndexFinger3_X,RightHand1:IndexFinger3_Y,RightHand1:IndexFinger3_Z,Realsense:Camera1_X,Realsense:Camera1_Y,Realsense:Camera1_Z,Realsense:Camera2_X,Realsense:Camera2_Y,Realsense:Camera2_Z,Realsense:Camera3_X,Realsense:Camera3_Y,Realsense:Camera3_Z,LeftHand1:IndexFinger1_X,LeftHand1:IndexFinger1_Y,LeftHand1:IndexFinger1_Z,LeftHand1:IndexFinger2_X,LeftHand1:IndexFinger2_Y,LeftHand1:IndexFinger2_Z,LeftHand1:IndexFinger3_X,LeftHand1:IndexFinger3_Y,LeftHand1:IndexFinger3_Z,LeftHand1:Thumb1_X,LeftHand1:Thumb1_Y,LeftHand1:Thumb1_Z,LeftHand1:Thumb2_X,LeftHand1:Thumb2_Y,LeftHand1:Thumb2_Z,LeftHand1:Thumb3_X,LeftHand1:Thumb3_Y,LeftHand1:Thumb3_Z,LeftHand1:Wrist1_X,LeftHand1:Wrist1_Y,LeftHand1:Wrist1_Z,LeftHand1:Wrist2_X,LeftHand1:Wrist2_Y,LeftHand1:Wrist2_Z,LeftHand1:Wrist3_X,LeftHand1:Wrist3_Y,LeftHand1:Wrist3_Z,LeftHand1:Wrist4_X,LeftHand1:Wrist4_Y,LeftHand1:Wrist4_Z
00516_color_1715718768.400081.png,2205,1715718768.3999412,201.128662,150.798859,940.177002,432.430145,131.186371,947.149902,422.671631,-88.658714,959.460144,185.63623,-78.754333,949.702515,537.65741,39.910183,963.343445,567.952332,97.490906,934.295776,577.620544,49.315647,907.564392,507.549347,13.537457,920.663513,466.89386,13.836355,911.973328,433.348969,7.696195,903.32074,469.508606,12.964529,974.934753,443.784332,13.771338,962.846436,418.092651,13.804652,953.971802,308.102631,937.350037,1497.38501,253.668671,930.291016,1512.334961,202.818268,947.587036,1491.286011,95.842171,34.285133,976.865173,129.867355,34.864552,970.823059,150.217972,38.00238,961.32019,68.007309,40.200134,904.552734,98.622757,30.348309,911.79126,125.754295,22.298723,920.187622,49.362015,50.439098,969.367981,51.997353,86.765709,977.987549,25.402845,81.467339,940.997192,-20.126404,84.133278,917.066162
00517_color_1715718768.433508.png,2208,1715718768.4299412,209.75264,152.61647,941.956299,440.93222,133.712265,948.615723,431.367554,-86.247795,958.289062,194.378342,-76.504562,949.143677,546.23938,42.77879,963.076782,576.20929,100.808792,934.278564,585.782532,52.716396,907.041565,516.162842,16.388193,920.341431,475.258209,17.097773,911.900513,441.930573,10.887841,903.121643,478.541962,14.941731,974.906128,452.583527,15.981256,962.924255,426.759888,15.804539,954.056152,308.100952,937.329529,1497.367676,253.566299,930.301208,1512.387451,202.817184,947.612366,1491.286133,96.529335,35.273754,980.165222,129.933197,35.975582,977.938171,151.693146,38.565948,971.697021,68.646271,39.48555,907.172424,99.778671,31.600174,913.080444,126.922325,23.637678,921.663574,50.324879,50.745834,971.955444,52.131104,86.963448,979.84375,25.227362,80.410568,943.197876,-20.953825,82.880188,918.564392
00518_color_1715718768.467266.png,2212,1715718768.4699411,222.070511,156.259781,944.063171,453.445892,137.323669,950.035278,444.352325,-82.874725,956.425842,207.292664,-73.587646,947.415222,558.972412,47.060215,962.746948,588.585205,105.483459,934.187561,598.20813,57.818268,906.381653,528.9021,20.860743,919.702454,487.938232,21.659561,911.2052,454.900116,15.3566,902.257996,491.270325,19.054449,974.382629,465.615509,18.843193,962.62677,439.815887,18.835051,953.670105,308.094147,937.345581,1497.384644,253.281265,930.547974,1512.250732,202.837997,947.579834,1491.33606,94.138771,36.52792,984.414062,125.851112,37.520115,986.596436,148.402298,40.243679,985.798706,66.122704,38.366249,910.680725,97.169716,31.116611,915.900696,124.32946,23.270241,924.732544,48.538948,50.850674,975.254333,49.413357,87.251839,982.044373,22.235958,79.24369,945.731201,-24.918093,81.599716,920.219238
00519_color_1715718768.503157.png,2215,1715718768.499941,232.023331,158.335693,944.441467,463.481262,140.211182,950.287048,455.226837,-80.035286,955.148071,218.062393,-71.494392,946.088806,569.493042,50.399879,961.91571,598.791016,109.215645,933.58313,608.325073,61.838707,905.279785,539.413391,24.15037,918.884216,498.494537,25.00683,910.580322,465.673645,18.634102,901.506958,502.045166,21.797812,973.822937,476.349213,21.385599,962.07135,450.568542,21.113615,953.093933,308.096283,937.339905,1497.370483,253.518082,930.666809,1511.989136,202.835464,947.578613,1491.301758,89.224319,36.899883,986.483093,120.151169,37.572899,990.016052,142.65332,40.094383,990.948608,61.202984,36.783432,912.88324,92.391815,29.926853,918.195496,120.608269,24.469618,925.981873,43.590683,51.279877,976.946472,44.549038,87.751961,982.87738,17.373898,78.945633,946.547424,-29.850603,81.586372,920.371765
00520_color_1715718768.537117.png,2219,1715718768.539941,245.578445,160.907364,944.736633,477.189392,144.571655,949.556152,470.836792,-75.622169,953.047607,233.619583,-69.080887,945.094788,584.136963,55.647018,960.142212,613.173889,114.69664,931.949585,622.613037,67.494469,903.25177,554.080872,28.678421,917.457947,513.004761,30.070583,909.318481,480.47348,23.604822,900.076721,517.032288,26.313841,972.365845,491.09198,25.902569,960.691711,465.318085,25.323744,951.701233,308.095184,937.328735,1497.366943,253.715607,930.435974,1512.148193,202.831268,947.604065,1491.273804,79.194336,37.988098,988.040466,110.039169,38.610538,991.185547,132.510284,41.252068,992.208557,49.519386,34.279335,914.615479,80.515007,26.864382,919.636108,109.00248,20.457678,927.227173,33.306778,52.413406,978.248779,34.533756,88.94873,982.54895,7.092679,79.026146,946.432251,-40.357384,82.060646,919.078979
00521_color_1715718768.573596.png,2222,1715718768.569941,255.749756,162.601288,944.607239,487.583038,148.177109,948.253479,482.943542,-72.276245,951.432983,245.635956,-67.546196,944.514343,595.315308,59.867039,958.334045,624.199829,118.929405,930.033264,633.527527,71.805695,901.299805,565.38269,32.358059,915.631531,524.222046,33.847729,907.537598,491.90799,27.312195,898.169495,528.238892,30.183275,970.576965,502.427277,29.537016,959.053833,476.600159,28.807026,950.288513,308.093079,937.349243,1497.36731,253.720642,930.568115,1511.978516,202.829498,947.604919,1491.246948,69.971786,39.776356,987.455017,100.984924,41.298729,989.65033,123.44091,44.106049,989.670715,36.923939,32.144962,915.727295,67.627754,23.590137,920.124268,96.184288,16.187351,927.180786,23.395674,54.062206,978.483032,24.697222,90.809456,980.978516,-4.029588,79.908142,945.260498,-52.145962,82.666458,916.945251
00522_color_1715718768.609979.png,2226,1715718768.609941,269.592407,164.903961,943.920471,501.493164,152.875092,945.97406,499.272156,-67.456604,948.688538,261.926422,-65.295052,943.526489,610.372986,65.401299,955.204468,639.08374,124.506424,926.891602,648.314148,77.361824,897.935791,580.784302,36.597916,912.948303,539.234375,39.457596,904.741699,507.2099,32.829041,895.205566,543.61322,35.309433,967.812378,517.656982,34.445942,956.345764,491.820435,33.302849,947.763367,308.097198,937.347961,1497.37085,253.709518,930.438843,1512.148804,202.845352,947.573975,1491.308594,55.32394,39.634129,981.950317,86.712151,41.179607,981.036133,109.112724,43.954941,978.51709,15.98718,29.05357,913.69751,46.259212,19.129421,917.111084,75.16938,10.782188,922.721497,7.568181,54.083843,975.866272,8.753758,91.067024,976.852295,-22.594593,78.613693,942.863403,-72.678085,83.361877,912.795532
00523_color_1715718768.643486.png,2229,1715718768.6399412,280.1521,166.923401,943.003723,512.105896,156.256744,943.770264,511.1633,-64.196289,945.924866,273.734406,-63.354149,942.027039,621.528381,69.130356,952.419495,650.235657,128.240524,923.987549,659.297241,81.114113,895.262207,590.375793,45.404377,908.181213,550.299438,42.985249,901.971436,518.492249,36.286911,892.309021,555.045044,38.778065,965.129395,528.873291,37.864182,953.880798,503.076599,36.711117,945.421021,308.097717,937.343445,1497.368408,253.735184,930.420532,1512.164551,202.840729,947.594543,1491.296509,42.281708,40.043545,974.827637,73.789253,40.960812,970.12439,95.646629,43.40593,964.87738,-3.807429,26.268942,911.783936,26.49264,15.944103,913.38208,55.916901,7.209472,917.668152,-6.115853,55.806339,971.988464,-5.121166,92.424538,970.955994,-39.796131,78.737602,939.432739,-91.883224,84.695511,908.801758
00524_color_1715718768.676575.png,2233,1715718768.6799412,294.033539,170.172104,940.327576,526.000793,160.574661,940.348816,526.137329,-59.961006,941.666321,288.65213,-60.119507,938.457886,635.858154,73.820175,948.364502,664.641418,132.896957,919.87616,673.624512,85.71936,891.210449,604.803406,49.808437,904.357971,564.863831,47.137642,898.216614,533.346252,40.346275,888.385864,569.424805,43.212048,961.231812,543.345947,42.293514,949.888184,517.46106,40.871765,941.620544,308.09317,937.336182,1497.369263,253.809387,930.332642,1512.244507,202.850937,947.572632,1491.354492,23.018686,40.467854,960.813843,53.79937,40.231945,951.805298,74.837296,41.458027,943.082825,-34.085918,21.927755,907.213196,-3.930015,10.65768,906.429565,25.668112,0.2873,909.091125,-25.515345,58.014904,962.799011,-24.207285,93.922989,958.783752,-64.085907,79.800087,933.633484,-119.101509,87.499214,903.408691
00525_color_1715718768.709735.png,2236,1715718768.7099411,303.997711,172.75502,936.69281,536.028076,163.670898,937.154053,536.544983,-56.834301,937.908813,299.163361,-57.514492,934.360596,646.095825,77.133286,945.071045,674.977722,135.966599,916.468628,684.037354,88.862305,887.960327,615.048218,53.07851,900.992126,575.132996,50.571182,894.853333,543.83252,43.710045,884.896362,579.696838,46.245049,957.812073,553.506714,45.561699,946.542908,527.706177,44.065277,937.954163,308.089233,937.329102,1497.361084,253.860779,930.24646,1512.304932,202.847183,947.546814,1491.346802,4.952744,39.954113,947.497131,34.893097,37.23164,935.750793,54.944683,36.794044,925.23999,-58.926933,21.657887,901.738464,-30.358324,5.805668,900.24353,-1.222311,-4.296381,899.789612,-42.531097,60.668758,952.726685,-40.554802,96.261208,946.875977,-83.718536,82.010864,926.735657,-140.998459,91.452522,897.875061
00526_color_1715718768.742914.png,2239,1715718768.7399411,313.621399,175.513672,931.692627,545.665405,166.554611,933.064453,546.409424,-53.855343,933.979492,308.975494,-54.80447,929.446594,655.768616,80.177429,941.518616,684.943481,138.88147,912.855164,693.853821,91.508354,884.539001,624.942383,56.195221,897.276794,585.096008,53.422371,890.951721,554.012756,46.49147,880.868347,589.501709,48.891838,954.15918,563.267029,48.40934,942.609436,537.498413,46.867611,933.994263,308.085999,937.3349,1497.364746,253.895111,930.187561,1512.351807,202.840424,947.562683,1491.350708,-15.231278,40.659958,934.135376,13.562584,36.082039,919.802002,32.604183,34.435455,907.661377,-84.142105,22.462465,895.580139,-56.474617,5.768217,893.250366,-28.469501,-7.46965,892.792053,-61.603943,63.794449,941.399902,-58.95599,98.895935,933.175903,-104.359329,85.579239,917.526306,-162.711502,96.229347,889.803772
00527_color_1715718768.776626.png,2243,1715718768.779941,325.851166,179.189026,922.879028,557.890747,170.116745,926.353577,558.355713,-50.292419,928.087952,321.039368,-51.027157,921.57135,667.834717,83.780128,935.935608,697.169983,142.385864,907.352905,706.266052,94.989616,879.223328,637.411194,59.797344,891.617065,597.534973,57.139355,885.106262,566.741272,50.115425,874.854675,601.3172,52.797218,948.064575,575.403198,51.850639,936.440735,549.621582,50.376488,927.682312,308.085876,937.337402,1497.356445,253.535599,930.669983,1511.980835,202.839798,947.560242,1491.335571,-44.941395,40.376991,916.203674,-16.964037,33.019337,900.666931,1.392755,29.327309,888.056152,-117.052681,22.939322,883.250671,-90.240753,4.964994,881.035461,-62.247757,-9.314636,881.367004,-89.753571,65.741699,924.797913,-86.156998,100.026619,914.143372,-133.150818,88.178268,902.126587,-192.084824,100.614563,875.335083
00528_color_1715718768.809899.png,2246,1715718768.809941,334.186768,181.842209,914.893616,566.116577,172.438995,920.187378,566.285156,-48.080208,923.436584,329.019592,-48.416512,914.985596,675.818115,86.168732,931.170837,705.491516,144.669464,902.84375,714.631042,97.178482,874.898376,645.487549,62.453651,886.689575,605.846619,59.829678,879.814941,575.270325,52.735973,869.437134,609.104126,55.339558,942.838379,583.357178,54.151688,931.238342,557.701599,52.833847,922.196045,308.096741,937.35791,1497.377686,253.537949,930.493591,1512.208496,203.478241,946.735352,1491.719971,-66.475929,38.82346,901.031433,-39.46489,30.272976,884.588989,-21.816053,26.212614,871.043823,-140.668549,22.320255,872.221619,-114.513557,3.78225,869.789856,-86.466789,-12.204458,870.108948,-111.160843,66.110634,910.540833,-106.428474,99.566765,898.736816,-154.235092,88.698288,889.360291,-213.636978,102.289993,863.630188
00529_color_1715718768.843479.png,2249,1715718768.839941,341.782196,184.423767,906.172913,573.710571,174.388885,913.688599,573.263245,-46.003174,918.520508,336.033478,-45.93594,907.90448,683.078735,88.082283,926.050964,712.873352,146.495255,897.919983,722.073303,98.83847,870.255981,653.195923,63.841248,881.425415,613.790283,61.251297,874.186768,583.431213,54.087826,863.682739,616.195435,57.254677,937.418396,590.615906,56.07,925.639954,564.970581,54.685013,916.386658,308.094452,937.362427,1497.378784,253.72934,930.449524,1512.156982,203.469467,946.731018,1491.721313,-87.350372,35.914536,885.972168,-61.222214,25.893234,868.984131,-44.247864,21.540188,854.453674,-163.010834,20.607727,860.317383,-137.238174,1.529917,857.255066,-109.448235,-14.848677,856.763245,-130.365845,64.354034,896.313049,-125.707268,97.62632,884.020813,-174.075531,87.862244,876.208191,-233.854309,102.558998,851.781738
00530_color_1715718768.877176.png,2253,1715718768.8799412,350.716949,187.286057,894.282043,582.543579,176.582169,904.77417,581.322327,-43.610859,911.824829,344.224426,-42.833893,898.197632,691.471008,90.3806,919.197327,721.416809,148.41478,891.347595,730.721924,100.722549,863.844421,661.879883,66.320877,874.293152,622.787903,63.776276,866.569031,592.718384,56.519768,855.896851,624.464844,59.472477,930.0177,598.921204,58.330524,918.006042,573.371582,56.960648,908.513855,308.099579,937.354187,1497.375366,253.756699,930.415466,1512.191772,202.931747,947.40387,1491.467407,-114.056152,31.098015,868.018005,-89.223816,19.001518,850.609375,-73.039085,13.976608,835.052673,-190.362152,17.999344,844.542603,-165.34906,-1.936659,841.080688,-137.946945,-18.873926,840.399902,-155.695282,61.718224,879.50769,-149.9832,94.254974,865.732178,-198.79921,86.142502,859.047058,-258.807281,102.100487,836.017578
00531_color_1715718768.910965.png,2256,1715718768.9099412,356.458527,189.475571,886.138489,588.176636,178.26622,898.316711,586.271362,-41.963993,906.582703,349.279236,-40.620506,891.386353,696.700989,91.812584,913.747131,726.824707,149.575928,886.159607,736.24408,101.759384,858.953613,668.452759,64.300125,869.815796,629.59613,61.789551,861.727844,599.743652,54.463272,850.92926,629.489197,61.150776,924.289551,604.158142,60.040947,912.325623,578.689514,58.641407,902.622131,308.106049,937.369141,1497.388916,253.824081,930.331848,1512.239624,202.901932,947.460876,1491.425781,-132.089966,27.817507,856.620117,-107.984734,15.329989,838.173157,-92.681358,8.625557,822.811035,-208.386749,15.866365,834.242065,-183.572861,-4.386491,831.390625,-156.264313,-21.50943,831.169495,-172.621902,59.650417,867.873413,-166.396179,92.025124,853.255615,-215.358566,84.689743,846.744324,-275.232056,101.083664,824.738403
00532_color_1715718768.944365.png,2259,1715718768.9399412,361.656036,191.875031,879.323914,593.232971,179.723404,892.01355,590.450745,-40.42572,901.21698,353.558228,-38.203007,885.513,701.497375,93.008293,908.098145,731.539368,150.615036,880.952637,740.963745,102.784866,853.753601,673.240295,65.074638,864.529236,634.618958,62.598072,856.077209,604.983826,55.202023,845.152527,634.15564,62.381214,918.440002,608.812561,61.390594,906.480408,583.266296,60.199657,896.893372,308.106659,937.349976,1497.37207,253.872604,930.249817,1512.302368,203.489151,946.725342,1491.707764,-148.259018,24.999928,845.81134,-125.377281,11.624209,826.816345,-110.485741,4.325435,811.169556,-224.706802,13.152551,823.947327,-199.781357,-7.35586,822.033386,-172.301376,-23.996611,822.328796,-188.669998,57.705009,857.056702,-181.722961,89.663139,841.673523,-230.736664,82.559746,834.667175,-290.259003,98.978027,813.741821
00533_color_1715718768.978090.png,2263,1715718768.9799411,368.111969,195.247665,872.333191,599.714661,181.491135,884.504456,595.327454,-38.624207,893.989624,358.400085,-34.798332,878.837158,707.195312,94.306229,900.636475,737.035156,151.629456,874.138916,745.853882,103.284569,846.872864,678.798645,66.298004,857.069702,640.490967,63.866817,848.132446,611.145325,56.377743,837.039368,639.588806,64.099716,910.736694,614.353943,62.977493,899.1474,588.917358,61.962276,889.478271,308.106903,937.353027,1497.375488,253.902939,930.184204,1512.355835,203.469742,946.735107,1491.705933,-167.947266,20.404436,830.876953,-145.846436,5.840505,811.352478,-131.932846,-1.932551,795.108704,-243.461563,9.584332,809.452942,-218.38028,-11.886143,808.513062,-190.504257,-28.053377,809.696289,-206.991333,54.101055,842.95575,-199.604553,85.635025,826.56842,-248.483261,78.604797,818.537292,-307.43103,95.149727,799.322571
00534_color_1715718769.011366.png,2266,1715718769.009941,372.738159,197.710556,868.475403,604.254028,182.68512,879.796265,598.745361,-37.528004,888.883606,361.746338,-32.210953,874.57782,711.270081,95.134972,895.505066,740.774597,152.379456,869.572754,749.171814,103.524597,842.163208,682.905701,66.793121,852.026611,644.83313,64.395943,842.725159,615.704773,56.837093,831.50592,643.416077,65.324593,905.488159,618.343933,63.848763,894.049805,592.774353,63.046837,884.60083,308.106018,937.359009,1497.375977,253.892212,930.188904,1512.355347,203.505676,946.725342,1491.702271,-179.254425,16.640198,819.326233,-158.378799,1.906242,798.45636,-145.37323,-6.481944,781.735901,-254.873215,7.268333,798.921082,-230.040497,-14.496734,798.621948,-202.384644,-31.127161,799.979614,-217.431717,52.16798,831.467163,-209.45723,83.616966,814.363586,-258.437683,76.717545,806.270752,-317.190948,93.255928,788.938965
00535_color_1715718769.044637.png,2269,1715718769.039941,377.126892,200.194366,865.499268,608.591309,183.949753,875.994751,602.119995,-36.062878,884.665161,365.136688,-29.818243,871.07843,715.200989,96.067986,891.265686,744.377563,153.148727,865.910522,753.641113,105.103584,838.562927,686.367798,68.95092,847.417297,648.530396,66.587746,837.752014,619.619202,58.959118,826.406616,647.328979,66.41584,901.223938,622.228088,65.037811,890.041809,596.635315,64.403397,880.576965,308.101959,937.349792,1497.370605,253.892487,930.199219,1512.353149,203.500839,946.718933,1491.692261,-186.451797,16.24103,806.752014,-166.086166,1.072733,785.122681,-154.200134,-7.448192,767.903564,-262.197784,6.807398,787.867188,-237.294281,-15.713757,788.075989,-209.467453,-31.574257,789.69458,-224.223236,52.045368,819.696045,-216.09993,83.150803,801.792358,-264.926453,76.275803,793.937805,-323.538605,92.256271,778.512939
00536_color_1715718769.078337.png,2273,1715718769.079941,382.781677,202.958557,862.365051,614.26239,185.864197,872.261169,606.734375,-34.253277,880.777405,369.817108,-26.847893,867.840515,720.442383,97.429039,887.119507,749.877319,154.325272,862.098938,758.754272,106.206787,834.868164,691.332825,70.57003,843.4776,653.809326,68.252205,833.326965,625.187744,60.530552,821.813232,652.668274,67.617836,897.52533,627.323547,66.88707,886.065247,601.825073,66.476707,876.776733,308.098297,937.349426,1497.36792,253.892426,930.196716,1512.350708,202.976486,947.35968,1491.484009,-192.351349,17.401573,793.102783,-170.569794,3.328452,772.576721,-157.153564,-4.695837,756.036133,-267.369873,8.072565,770.755005,-242.662491,-14.083535,771.37854,-214.420868,-29.73632,772.908691,-230.814636,52.626373,804.934692,-222.248779,84.127579,787.812317,-270.675293,77.065636,779.042847,-329.378815,92.819107,765.712341
00537_color_1715718769.111609.png,2276,1715718769.109941,387.091248,205.020309,860.638611,618.436584,187.200333,870.323792,610.327209,-32.712563,879.11908,373.462891,-24.824356,866.359924,724.494141,98.519035,885.482483,754.122925,155.132645,860.451965,762.745178,106.800743,833.211365,694.284546,75.152451,840.357544,656.996338,72.868645,829.842896,628.59198,65.077232,818.203003,656.372192,69.340057,895.486328,631.224365,68.327652,884.402588,605.673767,67.738304,875.118103,308.100891,937.335938,1497.369019,253.896179,930.192627,1512.357788,202.942154,947.405151,1491.445557,-194.638336,19.79438,784.299133,-171.53598,5.846778,765.841431,-156.638992,-1.942963,750.46344,-269.759979,9.86121,759.618469,-245.003586,-12.294145,759.112671,-216.718933,-28.002279,759.744446,-233.857468,53.840019,795.159851,-225.494476,85.256088,779.158936,-273.400116,78.325264,770.479675,-332.416962,93.751152,758.668396
00538_color_1715718769.145280.png,2280,1715718769.1499412,393.102081,207.666321,858.499023,624.397644,188.894302,868.814331,615.319031,-30.917416,878.156128,378.498016,-22.010698,864.840271,729.976746,99.727074,884.455078,760.057739,156.158569,859.487488,768.309448,107.640739,832.406128,700.701111,73.124931,840.639648,663.72644,70.886475,829.639648,635.611755,63.002029,817.831421,661.959717,70.559891,894.550293,636.625732,70.020714,883.141357,611.002808,69.618378,873.910339,308.103668,937.346619,1497.381714,253.900742,930.193848,1512.354248,202.901016,947.499084,1491.388672,-196.326279,23.942322,775.439575,-171.768295,10.63924,759.018738,-155.632294,3.023739,744.854614,-271.432007,12.654826,749.528137,-246.001068,-9.672236,749.251282,-217.580246,-24.749052,749.729675,-235.61972,56.473305,785.004517,-227.377258,88.697685,769.041748,-275.122253,80.818901,760.420776,-334.106995,95.409988,750.356567
00539_color_1715718769.178568.png,2283,1715718769.1799412,398.102386,209.891327,857.507751,629.335266,190.006714,868.306335,619.235535,-29.856134,877.779541,382.424164,-19.922165,863.859253,734.480774,100.22493,884.015747,764.674133,156.677658,859.299744,772.893921,108.31086,832.064453,704.133484,77.076111,838.875854,667.394104,74.871674,827.51178,639.496643,66.917458,815.577271,666.126831,71.612328,894.026672,640.991821,71.008186,882.73761,615.400269,70.760941,873.421509,308.097992,937.344482,1497.365234,253.897873,930.197021,1512.346924,202.871643,947.559021,1491.355225,-196.94223,25.983868,769.803772,-171.207108,13.436846,755.850281,-153.425507,6.139477,743.625854,-271.631287,13.854727,741.787048,-246.202682,-8.284207,741.21283,-217.337524,-23.135155,741.466736,-236.312134,57.596848,777.868835,-228.29599,89.601196,762.166687,-275.450928,81.762352,753.898193,-334.386871,96.099472,745.014282
00540_color_1715718769.211867.png,2286,1715718769.2099411,403.24295,212.024216,857.380005,634.303223,190.988815,868.208557,623.142334,-28.899105,877.139282,386.440552,-17.74715,863.201172,739.001831,100.744698,883.813904,769.489319,157.130463,859.451904,777.313354,108.715141,831.832397,709.551025,75.198082,839.829102,673.046875,73.027679,828.101074,645.366638,65.003677,816.040344,670.474731,72.647163,893.544617,645.429932,71.744148,882.286194,619.806396,71.707123,872.931152,308.105316,937.359314,1497.373169,253.893219,930.196716,1512.346436,202.854874,947.580872,1491.357666,-197.48732,26.635984,764.128052,-170.656433,14.943616,753.289124,-151.398453,8.097602,743.686035,-271.666412,14.285117,733.239319,-245.874878,-6.962705,731.292603,-217.260986,-22.429808,731.110657,-236.574295,57.023449,770.970154,-228.63002,89.441368,756.140686,-275.550079,81.74379,748.027893,-334.610291,95.975296,740.134338
00541_color_1715718769.249236.png,2290,1715718769.249941,409.540985,214.637711,857.849426,640.57074,192.56662,868.883728,628.446289,-27.322638,876.05188,391.734253,-15.080938,861.914185,744.857239,101.724808,884.086914,775.751831,158.010727,859.982544,783.277893,109.948105,831.941284,715.485107,76.234894,839.766418,679.294617,74.109848,827.553162,651.903992,65.992828,815.324036,676.102112,73.942345,893.41925,651.092285,73.213753,881.984924,625.518127,73.251297,872.569458,308.111237,937.364197,1497.373169,253.901215,930.197449,1512.346802,202.857452,947.575745,1491.330566,-198.569443,27.092831,757.550232,-171.251785,16.12641,749.893433,-150.819473,9.5364,743.482849,-271.609619,15.013569,723.565063,-245.661896,-5.604637,720.755981,-216.92804,-20.827074,719.757935,-236.879303,56.887196,762.864807,-228.946487,89.812851,748.456482,-275.524384,82.291367,740.464905,-334.557709,96.23185,733.991577
00542_color_1715718769.282763.png,2293,1715718769.279941,413.819427,216.318787,858.281738,644.712524,193.937973,869.847534,632.313477,-26.045919,875.24353,395.641235,-13.216292,860.540405,748.743713,102.753792,884.525879,780.073853,159.109634,860.556946,787.430237,111.306946,832.184753,719.42511,77.558937,840.038574,683.469971,75.467896,827.461365,656.296509,67.281097,815.105896,680.155457,74.983238,893.593872,655.069702,74.481842,882.161377,629.591614,74.639709,872.552246,308.104797,937.360168,1497.380493,253.896866,930.195618,1512.354248,202.856995,947.559814,1491.341309,-199.661957,27.792124,754.060852,-171.978455,17.782755,748.371399,-151.07576,11.06058,743.751465,-272.36557,15.563745,718.749268,-246.180405,-4.97782,715.260437,-217.559143,-19.960598,713.725464,-237.476929,57.11211,758.057922,-229.690018,90.228424,743.995667,-276.176575,82.653053,736.443848,-335.234741,96.59819,730.951599
00543_color_1715718769.316734.png,2297,1715718769.319941,418.276947,218.597977,859.333801,649.163269,195.914139,870.849609,636.730164,-24.012405,874.507263,400.090851,-10.995088,859.59436,753.460205,104.721222,885.008362,784.894592,160.7146,861.148438,791.929749,113.035278,832.586731,723.869995,79.792816,840.308228,688.228577,77.747147,827.245789,661.344727,69.467323,814.722046,684.661682,76.946617,893.847778,659.484497,76.538338,882.321411,633.911438,76.708138,872.739258,308.099884,937.349121,1497.37207,253.891312,930.204041,1512.347412,202.85289,947.566772,1491.332397,-201.71283,28.475471,751.590027,-173.917862,18.753704,747.477051,-152.690033,12.224743,744.07489,-274.263031,16.299589,715.601379,-247.882278,-4.441264,712.019653,-219.341339,-19.573277,710.530396,-239.103424,57.784119,753.900635,-231.166382,90.676704,739.694031,-277.306549,83.619942,732.676758,-336.275452,97.29438,727.684082
00544_color_1715718769.350535.png,2300,1715718769.349941,420.468079,220.127716,860.151917,651.319702,197.560913,871.349731,638.955505,-22.366842,874.087463,402.393646,-9.500534,859.525574,755.735168,106.076675,885.030212,787.32489,162.038956,861.360596,794.256897,114.509026,832.518555,726.120667,80.890587,840.503235,690.714355,78.878922,827.076477,664.047668,70.529327,814.426514,686.738708,78.493057,893.837036,661.661377,78.127151,882.247803,636.149231,78.239746,872.76178,308.101227,937.362732,1497.379883,253.893555,930.195068,1512.341553,202.858459,947.553284,1491.341675,-202.985275,29.13398,750.677612,-175.005615,19.378695,747.169922,-153.737244,13.072801,744.181763,-274.985931,16.097845,713.822876,-248.793076,-4.214101,710.670837,-220.114929,-19.438721,709.235168,-240.526871,58.494026,752.655396,-232.45694,90.925186,738.117676,-278.407135,83.602753,730.972839,-337.204437,97.237595,726.212219
