RealSense_frame,Vicon_frame,Vicon_timestamp,RightHand1:Wrist1_X,RightHand1:Wrist1_Y,RightHand1:Wrist1_Z,RightHand1:Wrist2_X,RightHand1:Wrist2_Y,RightHand1:Wrist2_Z,RightHand1:Wrist3_X,RightHand1:Wrist3_Y,RightHand1:Wrist3_Z,RightHand1:Thumb1_X,RightHand1:Thumb1_Y,RightHand1:Thumb1_Z,RightHand1:Thumb2_X,RightHand1:Thumb2_Y,RightHand1:Thumb2_Z,RightHand1:Thumb3_X,RightHand1:Thumb3_Y,RightHand1:Thumb3_Z,RightHand1:IndexFinger1_X,RightHand1:IndexFinger1_Y,RightHand1:IndexFinger1_Z,RightHand1:IndexFinger2_X,RightHand1:IndexFinger2_Y,RightHand1:IndexFinger2_Z,RightHand1:IndexFinger3_X,RightHand1:IndexFinger3_Y,RightHand1:IndexFinger3_Z,Realsense:Camera1_X,Realsense:Camera1_Y,Realsense:Camera1_Z,Realsense:Camera2_X,Realsense:Camera2_Y,Realsense:Camera2_Z,Realsense:Camera3_X,Realsense:Camera3_Y,Realsense:Camera3_Z,LeftHand1:IndexFinger1_X,LeftHand1:IndexFinger1_Y,LeftHand1:IndexFinger1_Z,LeftHand1:IndexFinger2_X,LeftHand1:IndexFinger2_Y,LeftHand1:IndexFinger2_Z,LeftHand1:IndexFinger3_X,LeftHand1:IndexFinger3_Y,LeftHand1:IndexFinger3_Z,LeftHand1:Thumb1_X,LeftHand1:Thumb1_Y,LeftHand1:Thumb1_Z,LeftHand1:Thumb2_X,LeftHand1:Thumb2_Y,LeftHand1:Thumb2_Z,LeftHand1:Thumb3_X,LeftHand1:Thumb3_Y,LeftHand1:Thumb3_Z,LeftHand1:Wrist1_X,LeftHand1:Wrist1_Y,LeftHand1:Wrist1_Z,LeftHand1:Wrist2_X,LeftHand1:Wrist2_Y,LeftHand1:Wrist2_Z,LeftHand1:Wrist3_X,LeftHand1:Wrist3_Y,LeftHand1:Wrist3_Z,LeftHand1:Wrist4_X,LeftHand1:Wrist4_Y,LeftHand1:Wrist4_Z,Cup:Corner1_X,Cup:Corner1_Y,Cup:Corner1_Z,Cup:Corner2_X,Cup:Corner2_Y,Cup:Corner2_Z,Cup:Corner3_X,Cup:Corner3_Y,Cup:Corner3_Z,Cup:Corner4_X,Cup:Corner4_Y,Cup:Corner4_Z,Cup:Corner5_X,Cup:Corner5_Y,Cup:Corner5_Z,Cup:Corner6_X,Cup:Corner6_Y,Cup:Corner6_Z,Cup:Corner7_X,Cup:Corner7_Y,Cup:Corner7_Z,Cup:Corner8_X,Cup:Corner8_Y,Cup:Corner8_Z
00128_color_1715716982.191839.png,1086,1715716982.194095,926.661072,657.727234,870.728638,997.169556,640.036072,840.268677,963.53009,597.952271,859.407043,891.715393,615.433472,862.712158,853.885437,623.796387,867.325134,824.407532,643.424561,878.199341,862.498474,690.901794,890.840698,841.224121,710.798584,891.173462,817.470581,729.261475,886.763,302.648651,936.515381,1497.263794,248.491119,929.18634,1512.388672,198.199173,945.394165,1491.702515,161.139023,238.554031,761.921143,189.593781,250.497604,756.171387,209.767365,260.064667,752.012268,109.805283,171.47287,762.670288,142.44165,169.245178,757.253052,175.312378,172.775314,751.284729,115.105988,233.031906,772.453613,92.750954,256.196228,763.59967,68.503822,225.656967,774.108154,11.00572,198.666473,789.468079,288.573608,-386.166809,832.241089,274.303619,-328.561401,831.953125,332.144714,-322.103455,833.474548,336.789703,-379.519135,831.828857,270.075317,-316.039337,736.235901,340.897858,-314.082672,736.659607,342.596802,-381.877441,736.494324,277.669037,-390.335022,736.98999
00129_color_1715716982.226922.png,1089,1715716982.2240949,938.34082,654.957825,863.877625,1008.14679,634.75415,831.765869,973.744507,593.332764,851.015991,902.160217,613.618652,856.232056,864.705994,622.980835,861.498718,836.065979,643.072754,873.083862,874.739563,689.948364,884.25061,853.9776,710.505981,884.580627,830.625671,729.323303,879.717346,302.643463,936.496033,1497.254272,248.48912,929.185181,1512.380127,198.218536,945.383545,1491.686523,161.199081,238.534302,761.905823,189.648712,250.492065,756.168335,209.857376,260.040375,751.995117,109.862411,171.483322,762.661865,142.485733,169.225281,757.242798,175.351303,172.763031,751.272888,115.183456,233.038177,772.451721,92.818985,256.206665,763.575745,68.664047,225.834946,774.304565,11.064571,198.772903,789.432312,301.148102,-386.448212,832.33551,286.147583,-328.955292,832.073853,343.959503,-321.637756,833.626526,349.20285,-379.104553,831.99353,281.249573,-316.309204,736.301575,352.489227,-313.840698,736.795593,354.929413,-381.581451,736.584595,290.141907,-390.773132,737.191528
00130_color_1715716982.261323.png,1093,1715716982.2640948,954.700256,649.410828,854.404358,1022.677185,626.348938,819.230103,987.444885,586.176636,838.805603,916.934753,609.308838,847.2547,879.946533,619.564087,853.738281,852.393738,640.230652,866.674622,892.731567,686.202576,877.330811,872.646423,707.194153,878.290161,849.697388,726.815674,874.275024,302.653961,936.501709,1497.255493,248.496384,929.18988,1512.381348,198.217346,945.394653,1491.685059,161.294128,238.524399,761.881714,189.720505,250.476776,756.145386,209.9431,260.03244,751.986755,109.90538,171.490982,762.643372,142.517883,169.226715,757.233704,175.396133,172.727066,751.260071,115.268135,233.139313,772.530884,92.930481,256.374695,763.772217,68.662262,225.777161,774.156616,11.12823,198.868835,789.419189,317.952667,-386.663086,832.601013,302.386505,-329.27594,832.306091,360.142273,-321.471741,833.774902,366.029694,-378.847717,832.210327,297.325531,-316.780304,736.555542,368.288757,-313.552826,736.87854,371.450317,-381.203552,736.832703,306.917084,-391.30246,737.505554
00131_color_1715716982.299108.png,1097,1715716982.3040948,970.443481,641.795471,844.458252,1036.804932,617.066895,806.711243,1000.794739,577.487976,826.094604,931.351562,603.087891,837.525574,894.779724,614.164246,845.187622,868.187927,635.282532,859.402039,910.477173,679.890381,870.0177,891.077271,701.527649,872.101379,868.759888,722.308594,869.316345,302.643707,936.501648,1497.255249,248.479965,929.162781,1512.380615,198.222992,945.342163,1491.682495,161.382263,238.490692,761.84967,189.800766,250.473999,756.155334,210.056885,260.008789,751.981079,109.961281,171.469666,762.602844,142.577972,169.189545,757.199951,175.453613,172.694626,751.258911,115.352264,233.021759,772.379456,93.000183,256.214081,763.551025,68.741898,225.748001,774.092224,11.220563,198.95929,789.393188,335.682465,-387.116455,832.793884,319.439301,-329.979706,832.499573,377.082367,-321.421509,833.904236,383.587189,-378.784332,832.338928,314.209564,-317.464569,736.642578,385.16394,-313.449219,737.048523,389.24707,-381.063416,736.974609,324.746216,-392.06488,737.784546
00132_color_1715716982.336388.png,1100,1715716982.334095,981.617249,635.087646,836.835449,1046.776367,609.306152,797.249878,1010.295288,570.07135,816.590881,941.608521,597.188721,829.876465,905.352966,608.905762,838.463196,879.286011,630.448486,853.485718,923.10437,674.058105,864.096252,904.005798,695.887085,866.535522,882.095825,716.929688,864.426392,302.644958,936.496643,1497.245972,248.470901,929.154419,1512.351807,198.200607,945.38678,1491.693115,161.439026,238.473648,761.812012,189.831772,250.465302,756.143127,210.111969,259.993896,751.968201,109.987144,171.458847,762.566589,142.601776,169.145782,757.17749,175.48938,172.667358,751.232849,115.410622,232.999176,772.355713,93.121765,256.328156,763.718079,68.898888,225.883667,774.287842,11.215038,199.030151,789.366028,348.669464,-387.717957,832.824646,332.068298,-330.718781,832.563843,389.665771,-321.779449,834.092285,396.530731,-379.139679,832.464905,326.761139,-318.258331,736.732117,397.722839,-313.772797,737.163147,402.066315,-381.173035,737.104736,337.702179,-392.580811,737.921143
00133_color_1715716982.370781.png,1104,1715716982.374095,994.974609,624.765564,826.889587,1058.659668,598.144287,785.50769,1021.434814,559.304016,804.411438,953.793823,588.160217,820.11908,917.910828,600.492615,829.545349,892.657349,622.219421,845.386414,938.233521,664.759521,856.245178,919.953979,686.963806,859.522217,898.629333,708.751038,858.408936,302.640717,936.49707,1497.250977,248.484695,929.20282,1512.369995,198.192734,945.370667,1491.686523,161.487274,238.456696,761.808594,189.879913,250.479156,756.149841,210.164215,259.993561,751.968933,110.037872,171.463654,762.559021,142.643448,169.13446,757.161011,175.52243,172.64151,751.233337,115.471283,232.978409,772.328247,93.34903,256.184875,763.642517,68.967026,225.902695,774.298828,11.393106,199.145081,789.571289,365.326477,-388.353088,833.05719,348.822784,-331.21991,832.767822,406.394684,-322.486023,834.2323,413.183075,-379.793365,832.625061,343.549225,-318.721161,736.974915,414.501495,-314.436035,737.415344,418.880798,-382.143036,737.247375,354.394653,-393.289307,738.086304
00134_color_1715716982.405072.png,1107,1715716982.404095,1003.614563,615.968079,820.089294,1066.185059,588.611755,777.173523,1028.768311,550.13855,796.270264,961.738831,580.012878,813.492188,926.187317,592.86908,823.538757,901.455139,614.793518,840.019104,948.005554,656.489929,850.934204,930.109497,679.092896,854.685974,909.107605,701.046509,854.099304,302.638214,936.499634,1497.246826,248.492233,929.20282,1512.375122,198.1922,945.379456,1491.67627,161.533051,238.43988,761.797668,189.901352,250.481873,756.157715,210.193207,259.985535,751.965698,110.043694,171.451706,762.530212,142.657745,169.127548,757.148621,175.55127,172.619705,751.232117,115.513718,232.975159,772.319702,93.141876,256.20459,763.540283,68.887306,225.725662,774.053894,11.34374,199.108643,789.477539,377.786835,-388.913605,833.236938,361.315796,-331.798096,832.920776,418.931,-323.066589,834.33374,425.716003,-380.320404,832.772583,356.021179,-319.381073,737.051941,426.942139,-315.120972,737.424683,431.115295,-382.371094,737.312683,366.794891,-393.716736,738.13678
00135_color_1715716982.439349.png,1111,1715716982.444095,1012.961243,602.933533,812.939819,1074.278442,574.37854,768.889954,1036.324951,536.061523,788.527588,970.342651,567.761536,807.237244,935.116028,581.087952,817.756653,911.102234,603.47406,834.719543,958.561279,644.748291,844.593079,941.408813,667.915955,848.994995,920.690308,690.158752,848.098145,302.633881,936.503906,1497.261108,248.487915,929.197571,1512.362183,198.199768,945.362549,1491.681885,161.615784,238.421005,761.771423,189.983246,250.494034,756.162903,210.290863,259.996246,751.967712,110.121132,171.449081,762.502075,142.744263,169.108765,757.103455,175.644196,172.618317,751.217529,115.576904,232.995758,772.397705,93.375381,256.197479,763.611267,69.101974,225.865616,774.335938,11.346786,198.981003,789.310425,393.841095,-389.623749,833.328552,377.391724,-332.536652,832.971375,435.000671,-323.724396,834.468201,441.723022,-381.032898,832.874023,372.09552,-320.226562,737.229553,443.028595,-315.833313,737.591675,447.283844,-383.22644,737.451904,382.848419,-394.51297,738.303711
00136_color_1715716982.473701.png,1114,1715716982.4740949,1017.824158,591.809265,810.352539,1078.793945,562.509949,766.389038,1040.935913,524.61084,786.446472,975.001404,556.526184,805.39917,939.577026,569.458923,815.447021,916.147644,592.980957,832.951233,963.970215,634.359985,841.6875,947.022766,657.820618,845.77832,927.107117,681.418701,845.631165,302.635498,936.491638,1497.246582,248.488434,929.197815,1512.36377,198.175201,945.368774,1491.694458,161.69249,238.41272,761.770996,190.04512,250.494064,756.155762,210.369217,259.994965,751.96405,110.202782,171.420242,762.453369,142.820114,169.076599,757.054565,175.71994,172.601242,751.215942,115.658356,232.957794,772.388062,93.298485,256.172485,763.557556,69.211548,225.542175,774.084839,11.449499,198.842651,789.317627,405.126587,-389.941528,833.456848,389.220367,-332.701935,833.157654,446.908356,-324.582886,834.558838,453.088379,-381.875031,832.992554,383.967499,-320.338348,737.287964,454.990723,-316.696106,737.667664,458.583618,-383.963806,737.464478,394.138062,-394.585205,738.411377
00137_color_1715716982.507961.png,1117,1715716982.5040948,1021.362427,579.29187,810.031555,1082.062988,549.414429,765.583496,1044.046265,511.204132,785.83313,978.660278,544.14447,805.734131,943.665588,557.794922,816.646545,919.79303,580.473633,833.399597,967.713684,621.986389,841.528809,950.744324,645.471497,845.702332,930.417908,668.061218,845.182983,302.63559,936.488403,1497.257446,248.488495,929.198547,1512.376953,198.209824,945.422791,1491.694824,161.744492,238.432419,761.798767,190.101456,250.497818,756.155029,210.436798,259.999542,751.950867,110.247246,171.378357,762.388367,142.863541,169.033875,757.028198,175.778793,172.585022,751.174072,115.70079,232.921646,772.369385,93.434341,256.158356,763.631897,69.206688,225.695877,774.332642,11.504581,198.703705,789.30542,415.987305,-390.50946,833.521545,400.725952,-333.082153,833.317139,458.602264,-325.389191,834.700195,464.03714,-382.931824,833.069336,395.492767,-320.347412,737.520874,466.590424,-317.582245,737.817688,468.900177,-384.840088,737.526367,404.765594,-394.711121,738.452881
00138_color_1715716982.542255.png,1121,1715716982.5440948,1024.938721,562.953735,812.652039,1085.651733,533.042786,768.423889,1047.930054,494.78772,789.030334,982.35321,527.429443,808.933228,947.277954,541.030823,819.803162,923.376221,563.771851,836.429382,970.947083,605.589417,843.99115,953.711182,628.847961,847.795593,933.060852,651.21875,847.21283,302.632477,936.484375,1497.245483,248.485123,929.209229,1512.37085,198.212112,945.419861,1491.69043,161.830826,238.419418,761.782959,190.165085,250.478271,756.129761,210.488617,260.016815,751.953613,110.303535,171.351349,762.360474,142.933701,169.005264,756.995239,175.852295,172.594467,751.175171,115.818298,232.96843,772.408325,93.499146,256.262939,763.764343,69.393349,225.560547,774.289673,11.579601,198.595856,789.306091,429.182861,-391.466034,833.678772,414.492462,-334.064362,833.444214,472.44931,-326.964417,834.734009,477.354492,-384.509186,833.112244,409.368073,-321.223907,737.721741,480.465942,-319.233826,737.886169,481.769043,-385.761414,737.222778,418.034882,-395.692841,738.519775
00139_color_1715716982.576796.png,1124,1715716982.5740948,1026.910156,551.544006,815.839172,1088.067627,521.854614,771.835266,1050.573486,483.733856,793.004456,984.827026,516.412292,812.876587,949.720703,530.037659,823.907776,925.726135,552.745361,840.313049,973.058105,594.907837,847.365417,955.702087,618.033936,850.948364,934.903564,640.258484,850.124512,302.643188,936.501038,1497.26001,248.485153,929.205383,1512.374634,198.206604,945.421143,1491.713013,161.90918,238.420456,761.768311,190.234924,250.501221,756.132751,210.583344,260.02121,751.954651,110.379669,171.356689,762.335876,143.005676,169.004227,756.986084,175.917755,172.611679,751.179199,115.905396,232.862686,772.299438,93.48661,256.390289,763.874084,69.325912,225.643738,774.333252,11.66599,198.555389,789.324951,438.068634,-392.345337,833.762817,423.828949,-334.731384,833.510498,481.762177,-328.109131,834.792603,486.282898,-385.623749,833.191589,418.668457,-321.952454,737.716431,489.76062,-320.490723,737.907959,490.613831,-387.141632,737.417358,426.784882,-396.2435,738.621399
00140_color_1715716982.611276.png,1128,1715716982.614095,1029.819702,540.07251,822.24823,1090.771729,509.848602,777.648865,1053.553467,471.787354,799.197693,987.811218,504.46521,819.78717,952.68811,517.925293,830.846008,928.622498,540.611145,847.164124,975.384949,582.404053,852.786743,958.353088,606.329651,857.131592,937.448792,628.539124,856.34845,302.639252,936.499451,1497.247437,248.487503,929.207581,1512.372681,198.216293,945.423096,1491.684814,162.063721,238.436005,761.729919,190.362503,250.509583,756.112793,210.72258,260.066284,751.944702,110.509468,171.380753,762.288391,143.116257,169.036728,756.953125,176.050949,172.623886,751.180786,116.04023,232.984589,772.413147,93.6567,256.437988,763.918884,69.439873,225.623734,774.315857,11.781612,198.516357,789.297424,448.77533,-393.12915,833.890198,435.090576,-335.252075,833.591614,493.103424,-329.301056,834.864441,497.062897,-386.900146,833.272949,430.185577,-322.759827,737.513123,500.892517,-321.432526,738.06427,501.266541,-388.735413,737.48584,437.470215,-396.888947,738.618469
00141_color_1715716982.645538.png,1131,1715716982.644095,1031.68042,533.784058,827.459167,1092.109009,502.633636,781.539551,1055.462402,464.562744,803.411682,989.718567,497.570435,825.33429,954.560059,510.682404,836.526794,930.525085,533.386597,853.195984,977.527222,576.418091,858.632568,960.040344,599.464355,862.321472,939.066223,621.589294,861.567749,302.645569,936.506775,1497.265747,248.490829,929.209473,1512.380615,198.200058,945.430908,1491.715698,162.192688,238.413757,761.709351,190.464447,250.518143,756.098877,210.850479,260.066925,751.936523,110.634682,171.358002,762.267395,143.22551,169.036621,756.941467,176.167999,172.635712,751.17395,116.161522,232.895737,772.327393,93.833771,256.422577,763.906677,69.538193,225.61496,774.322876,11.896585,198.464905,789.335632,456.097595,-393.787872,833.978027,442.559753,-335.99234,833.663452,500.548706,-330.051788,834.845764,504.369446,-387.632935,833.286865,437.537506,-323.222656,737.868896,508.457245,-322.453857,738.022217,508.647919,-389.378296,737.514526,444.697052,-397.567352,738.772156
00142_color_1715716982.680327.png,1135,1715716982.684095,1032.459961,526.698853,833.232117,1092.820923,495.811157,786.215515,1056.645264,457.635437,808.313232,990.859863,490.176666,831.187927,955.613525,502.916748,842.641052,931.303162,525.046692,859.471375,978.077576,568.982239,864.668091,960.408386,591.944763,868.507385,939.255127,613.873047,867.776672,302.642456,936.509888,1497.260254,248.491882,929.214355,1512.371704,198.20343,945.437683,1491.703125,162.363235,238.472,761.729736,190.654587,250.482651,756.033936,211.034332,260.069733,751.917908,110.816345,171.405457,762.266785,143.356125,169.052948,756.910767,176.320969,172.666428,751.185669,116.367065,233.012451,772.439575,94.024826,256.548431,764.048279,69.643959,225.602661,774.317932,12.060275,198.394196,789.328369,464.097015,-394.697357,834.009277,450.618103,-336.753784,833.720215,508.699066,-331.177002,834.860413,512.416138,-388.716461,833.320312,445.556244,-324.22641,737.810852,516.503784,-323.440125,738.083923,516.518921,-390.520203,737.519226,452.608093,-398.409912,738.792358
00143_color_1715716982.715070.png,1138,1715716982.7140949,1032.255249,522.461975,836.518127,1092.731567,492.400024,789.125427,1056.783203,453.665955,810.581177,990.752686,485.601654,834.06488,955.514282,498.16153,845.851074,931.149353,519.54248,862.810364,977.713135,564.171204,868.529541,959.444824,586.449585,871.842712,938.504883,608.723389,871.763428,302.641724,936.485291,1497.259155,248.491043,929.207336,1512.380249,198.224152,945.417175,1491.706421,162.505798,238.479294,761.72229,190.810242,250.449921,756.036194,211.149536,260.09201,751.92865,111.04538,171.439423,762.323303,143.467163,169.068817,756.897949,176.45015,172.681122,751.190613,116.483849,233.043365,772.460876,94.215096,256.536499,764.045776,69.757462,225.574585,774.30481,12.171947,198.321136,789.304016,469.063202,-395.430542,834.029602,455.729248,-337.527191,833.736572,513.727783,-331.740723,834.90387,517.390259,-389.379822,833.384766,450.597961,-324.894775,737.904236,521.523315,-324.115479,738.11261,521.503601,-390.982361,737.368408,457.808319,-399.19754,738.805847
00144_color_1715716982.749698.png,1142,1715716982.7540948,1030.979858,517.71991,839.144531,1091.389038,488.384491,790.788879,1056.168701,449.162811,812.277039,989.975891,480.444794,836.7771,954.560486,492.349335,848.681702,930.188049,514.109314,866.393982,976.10498,558.565369,871.671875,957.766357,580.80719,875.477173,936.186401,601.998474,875.009033,302.639923,936.495728,1497.265259,248.490768,929.211304,1512.377075,198.197006,945.430969,1491.711304,162.656219,238.544693,761.743042,190.948761,250.462616,756.021179,211.292038,260.112946,751.896118,111.24588,171.685883,762.561035,143.591446,169.119202,756.886841,176.611115,172.736877,751.180115,116.576233,233.09642,772.437012,94.320786,256.55191,764.031189,69.865036,225.580338,774.305725,12.331045,198.216492,789.291382,474.395111,-396.292694,834.047119,460.815765,-338.399048,833.774231,518.828735,-332.561127,834.934387,522.671326,-390.076355,833.332886,455.639526,-325.743927,737.935486,526.523987,-324.824066,738.075562,526.715698,-391.818237,737.5177,462.943604,-399.95694,738.783508
00145_color_1715716982.783782.png,1145,1715716982.7840948,1029.022095,514.683472,840.284546,1089.671753,485.973541,791.689941,1054.850952,446.398621,813.09375,988.341431,477.027679,837.774353,952.791077,488.608398,849.763916,928.27948,510.002747,867.537292,973.731689,555.046021,872.815735,955.19696,577.138855,876.542419,933.494995,598.35144,876.288513,302.642181,936.501892,1497.256226,248.494858,929.219543,1512.371338,198.204483,945.454407,1491.704224,162.733963,238.600525,761.745117,191.048386,250.467621,755.992859,211.357941,260.140778,751.895996,111.26432,171.373138,762.136414,143.669235,169.132446,756.887695,176.68985,172.774918,751.185364,116.647316,233.110031,772.415466,94.287148,256.561249,763.955566,69.910034,225.582214,774.294678,12.41628,198.173355,789.277771,477.312439,-396.739868,834.038147,463.550018,-339.058563,833.761108,521.572571,-332.840363,834.943726,525.577087,-390.437561,833.282959,458.334961,-326.431366,737.950134,529.227112,-325.199615,738.070129,529.193604,-391.526184,737.518188,465.858582,-400.578033,738.863342
00146_color_1715716982.818318.png,1148,1715716982.8140948,1026.109741,512.143066,840.896423,1087.338257,483.862488,792.423523,1052.746948,443.839691,813.702271,985.805542,473.942352,838.191284,950.168762,485.202271,850.141174,925.287598,506.310638,867.685303,970.304077,551.994141,873.143127,951.467224,573.92334,876.852356,929.430725,594.972839,876.140625,302.638367,936.493164,1497.246094,248.490067,929.20459,1512.36438,198.218491,945.423157,1491.694824,162.781265,238.608398,761.743103,191.105515,250.472717,755.989807,211.405502,260.147034,751.884094,111.318214,171.353119,762.10968,143.708557,169.15152,756.877319,176.733994,172.811279,751.182617,116.69619,233.138474,772.426025,94.260033,256.262573,763.54541,69.940926,225.590149,774.292114,12.441688,198.155197,789.277405,479.423798,-397.334991,834.031738,465.384949,-339.370087,833.695679,523.410217,-333.329987,834.94574,527.646729,-390.8797,833.333374,460.315277,-327.004944,737.916016,531.205505,-325.632111,738.083862,531.662109,-392.512238,737.704834,468.00415,-401.257843,738.86554
00147_color_1715716982.852957.png,1152,1715716982.854095,1021.248108,508.944824,841.432434,1083.283325,481.483276,793.117004,1049.147095,441.021881,814.370117,981.457092,470.322845,838.468323,945.573181,480.890808,850.0755,920.01001,501.448517,867.006409,964.453308,548.043274,873.05835,945.023804,569.365112,876.220276,922.754578,590.334595,875.599182,302.643402,936.500671,1497.255005,248.493866,929.208313,1512.374146,198.209671,945.422607,1491.706665,162.830322,238.632736,761.745789,191.152634,250.478088,755.98938,211.437637,260.166809,751.890747,111.352692,171.39534,762.113647,143.753464,169.178146,756.897156,176.773514,172.825684,751.186523,116.720062,233.185974,772.438599,94.32972,256.442841,763.740723,69.939919,225.611694,774.280457,12.48579,198.124802,789.261963,481.053406,-397.793457,834.110229,467.142761,-340.153687,833.756165,525.034729,-333.609283,835.007263,529.339172,-391.249512,833.358276,461.869354,-327.360809,737.952271,532.78064,-325.859833,738.182373,533.676941,-393.119171,737.694153,469.718567,-401.628479,738.906921
00148_color_1715716982.887380.png,1155,1715716982.884095,1017.102112,506.903168,841.866089,1079.867798,480.291046,793.737671,1046.291016,439.169556,814.661987,977.567749,467.279907,837.922974,941.618164,477.918365,849.769897,915.180786,497.718018,865.884277,959.511658,545.247681,873.042358,940.383545,567.369263,876.868042,917.701355,587.667664,875.711975,302.631531,936.497864,1497.25,248.487671,929.20813,1512.368774,198.197876,945.433167,1491.696899,162.841476,238.644165,761.735596,191.158127,250.48143,755.980225,211.454498,260.174042,751.894226,111.340622,171.430145,762.137695,143.754974,169.19928,756.895691,176.776337,172.822205,751.184509,116.723946,233.183792,772.431213,94.291779,256.292664,763.530151,69.955887,225.621475,774.26532,12.494823,198.136642,789.262817,481.508179,-397.876984,834.129211,467.569611,-340.312042,833.733398,525.370911,-333.405273,834.830933,529.813965,-391.36203,833.372192,462.278503,-327.521118,737.921326,533.215881,-325.980042,738.167175,534.16626,-393.387268,737.691101,470.190125,-401.769196,738.871521
00149_color_1715716982.921497.png,1159,1715716982.924095,1011.60321,504.766235,842.402832,1075.15686,479.221283,794.502136,1042.102173,437.600372,815.140564,972.880493,464.615784,838.539062,936.481445,474.559784,849.772949,909.909973,494.066376,866.231934,953.068237,542.106201,873.28595,933.127197,562.971436,876.34552,909.981689,582.990173,875.136169,302.645508,936.497253,1497.261719,248.482376,929.195496,1512.362915,198.21225,945.401611,1491.690918,162.836578,238.664368,761.746338,191.141449,250.517456,755.990906,211.451782,260.187042,751.905518,111.331177,171.453308,762.13678,143.748932,169.229248,756.9021,176.765945,172.856232,751.20166,116.713608,233.20256,772.42804,94.291313,256.524811,763.774597,69.932854,225.654602,774.263916,12.476115,198.16539,789.251648,481.11908,-398.050629,834.070618,467.266174,-340.427032,833.739624,525.150574,-333.94455,835.124084,529.392578,-391.557312,833.470459,462.232605,-327.50882,737.904846,533.186401,-326.063812,738.325989,534.101135,-393.483673,737.766846,470.067108,-401.78894,738.812744
00150_color_1715716982.961919.png,1163,1715716982.9640949,1006.402588,503.61438,842.898682,1070.300903,478.941589,794.828491,1037.826172,436.918304,815.549988,968.325562,462.851807,838.994934,931.788513,472.109497,850.203918,904.991821,491.397369,866.810364,947.420044,539.880859,873.91864,927.238953,560.573181,876.858459,903.83197,580.317688,875.786926,302.636261,936.492126,1497.256592,248.495712,929.20343,1512.370117,198.195404,945.428223,1491.702148,162.814148,238.673492,761.75885,191.127182,250.530426,756.004822,211.44252,260.178589,751.903809,111.301918,171.478348,762.153076,143.725449,169.244415,756.920349,176.730316,172.871613,751.226807,116.683929,233.215347,772.425842,94.327782,256.578735,763.841309,69.912079,225.668976,774.259094,12.435732,198.16362,789.258911,479.706116,-398.289246,833.974487,466.881226,-340.449402,833.752869,524.89325,-335.034546,835.189575,527.998535,-392.645721,833.528137,462.192627,-327.368103,737.9375,533.129089,-327.349945,738.392761,532.682068,-394.722382,737.812378,468.644226,-401.65451,738.66571
00151_color_1715716982.996146.png,1166,1715716982.9940948,1002.534729,503.096161,843.006714,1066.661743,478.934052,794.966431,1034.518188,436.685303,815.651306,964.786865,461.987885,839.020447,928.18457,470.878601,850.307922,901.221863,490.081268,867.016296,943.168823,538.933533,874.024597,922.620178,559.293213,876.762878,899.261963,578.943359,875.785461,302.643494,936.489441,1497.247437,248.488998,929.195007,1512.367188,198.24115,945.39978,1491.679565,162.798691,238.680328,761.740662,191.123566,250.537369,755.99231,211.437973,260.171631,751.888306,111.334335,171.692322,762.406067,143.731888,169.255997,756.926575,176.72435,172.886551,751.234619,116.627869,233.173584,772.401367,94.351158,256.566467,763.831543,69.902527,225.670013,774.252136,12.439245,198.161911,789.238892,477.072327,-398.712585,833.919373,465.317291,-340.724792,833.684021,523.512634,-336.244629,835.159607,525.527771,-393.971863,833.460999,460.900238,-327.484772,737.878601,532.016724,-328.627106,738.45813,530.178162,-396.093018,737.724854,465.967499,-401.624847,738.627686
00152_color_1715716983.029974.png,1170,1715716983.0340948,997.184143,502.921173,842.856689,1061.480225,479.4552,794.761047,1029.932617,436.802765,815.597046,959.965698,461.258881,838.995911,923.235535,469.719604,850.347168,896.204407,488.550293,867.086731,937.338135,538.06189,873.904602,916.451111,558.216064,876.563171,892.784058,577.541687,875.263,302.646118,936.486572,1497.256348,248.491592,929.200012,1512.370605,198.214935,945.407715,1491.692871,162.783676,238.676651,761.757507,191.1138,250.53537,755.996887,211.428131,260.170532,751.8974,111.299515,171.679947,762.364197,143.726166,169.271851,756.948669,176.710754,172.865952,751.229614,116.645073,233.253036,772.448792,94.40699,256.708618,764.038208,69.880737,225.668411,774.245605,12.426669,198.139374,789.250488,471.207947,-398.839478,833.71582,461.317627,-340.968323,833.6474,519.50238,-338.316223,835.045532,519.916138,-395.994141,833.320679,457.402466,-327.454559,738.135254,527.966187,-330.896301,738.207581,524.413025,-398.32016,737.648254,460.238922,-401.703186,738.502441
