RealSense_frame,Vicon_frame,Vicon_timestamp,RightHand1:Wrist1_X,RightHand1:Wrist1_Y,RightHand1:Wrist1_Z,RightHand1:Wrist2_X,RightHand1:Wrist2_Y,RightHand1:Wrist2_Z,RightHand1:Wrist3_X,RightHand1:Wrist3_Y,RightHand1:Wrist3_Z,RightHand1:Thumb1_X,RightHand1:Thumb1_Y,RightHand1:Thumb1_Z,RightHand1:Thumb2_X,RightHand1:Thumb2_Y,RightHand1:Thumb2_Z,RightHand1:Thumb3_X,RightHand1:Thumb3_Y,RightHand1:Thumb3_Z,RightHand1:IndexFinger1_X,RightHand1:IndexFinger1_Y,RightHand1:IndexFinger1_Z,RightHand1:IndexFinger2_X,RightHand1:IndexFinger2_Y,RightHand1:IndexFinger2_Z,RightHand1:IndexFinger3_X,RightHand1:IndexFinger3_Y,RightHand1:IndexFinger3_Z,Pringles:Corner1_X,Pringles:Corner1_Y,Pringles:Corner1_Z,Pringles:Corner2_X,Pringles:Corner2_Y,Pringles:Corner2_Z,Pringles:Corner3_X,Pringles:Corner3_Y,Pringles:Corner3_Z,Pringles:Corner4_X,Pringles:Corner4_Y,Pringles:Corner4_Z,Pringles:Corner5_X,Pringles:Corner5_Y,Pringles:Corner5_Z,Pringles:Corner6_X,Pringles:Corner6_Y,Pringles:Corner6_Z,Pringles:Corner7_X,Pringles:Corner7_Y,Pringles:Corner7_Z,Pringles:Corner8_X,Pringles:Corner8_Y,Pringles:Corner8_Z,LeftHand1:IndexFinger1_X,LeftHand1:IndexFinger1_Y,LeftHand1:IndexFinger1_Z,LeftHand1:IndexFinger2_X,LeftHand1:IndexFinger2_Y,LeftHand1:IndexFinger2_Z,LeftHand1:IndexFinger3_X,LeftHand1:IndexFinger3_Y,LeftHand1:IndexFinger3_Z,LeftHand1:Thumb1_X,LeftHand1:Thumb1_Y,LeftHand1:Thumb1_Z,LeftHand1:Thumb2_X,LeftHand1:Thumb2_Y,LeftHand1:Thumb2_Z,LeftHand1:Thumb3_X,LeftHand1:Thumb3_Y,LeftHand1:Thumb3_Z,LeftHand1:Wrist1_X,LeftHand1:Wrist1_Y,LeftHand1:Wrist1_Z,LeftHand1:Wrist2_X,LeftHand1:Wrist2_Y,LeftHand1:Wrist2_Z,LeftHand1:Wrist3_X,LeftHand1:Wrist3_Y,LeftHand1:Wrist3_Z,LeftHand1:Wrist4_X,LeftHand1:Wrist4_Y,LeftHand1:Wrist4_Z,Realsense:Camera1_X,Realsense:Camera1_Y,Realsense:Camera1_Z,Realsense:Camera2_X,Realsense:Camera2_Y,Realsense:Camera2_Z,Realsense:Camera3_X,Realsense:Camera3_Y,Realsense:Camera3_Z
00565_color_1715971788.888162.png,2486,1715971788.893075,639.227173,223.564178,923.274292,689.565674,270.831635,873.939636,713.841492,229.055542,898.946777,659.217834,167.013214,915.187134,651.303955,132.357239,904.089478,644.816284,97.479034,897.929199,588.364319,191.045258,954.393066,560.957581,187.234314,965.884216,533.235291,175.864243,973.448914,517.967712,33.187595,742.052246,488.465881,70.14537,741.150513,540.589111,123.2323,742.489868,579.217896,68.736717,742.897461,528.455566,26.655191,949.52771,489.625122,75.569611,948.534729,542.706787,121.575027,950.847351,579.734802,67.496117,948.781494,-66.986725,-28.230322,757.749878,-37.276859,-35.387024,750.646729,-15.965389,-41.123165,746.208923,-152.092972,-40.56451,752.386902,-131.901505,-65.503044,748.349487,-108.646133,-88.555977,742.530029,-105.191147,-0.508029,768.795471,-104.65834,32.183895,760.183655,-145.583084,26.169514,767.03302,-208.28476,46.924622,768.118286,165.699799,985.954163,1494.124512,218.487961,980.807556,1516.112427,268.677063,993.895447,1498.790039
00566_color_1715971788.922362.png,2489,1715971788.923075,639.7005,224.443695,941.275269,689.999329,276.164185,894.555298,714.564819,232.075592,915.407715,659.666748,169.168503,927.012085,651.107422,135.990891,911.506287,644.441406,102.449974,901.441956,589.726318,188.066803,969.992859,562.368347,182.141785,981.395508,535.310852,168.604767,987.680054,517.979248,33.176884,742.048889,488.47937,70.137177,741.135925,540.20343,123.30777,742.545776,579.103943,68.43969,743.014709,528.466858,26.638262,949.503296,489.626648,75.539337,948.539368,542.713196,121.584251,950.854187,579.75647,67.341911,948.670715,-66.970673,-28.210472,757.74823,-37.264084,-35.412327,750.633606,-15.940594,-41.134113,746.21167,-152.034119,-40.629475,752.317688,-131.92572,-65.497452,748.400085,-108.648201,-88.572029,742.514771,-105.15731,-0.637146,768.726257,-104.66053,32.161339,760.15564,-145.555161,26.172293,767.007568,-208.262039,46.920715,768.09021,165.712814,985.946106,1494.130859,218.49173,980.796082,1516.10083,268.667694,993.890869,1498.794434
00567_color_1715971788.953586.png,2492,1715971788.953075,638.03241,223.588074,959.509155,689.143372,280.115387,916.044067,714.078674,234.78685,933.503479,659.44574,170.553406,939.991577,650.996704,139.239944,920.2724,644.458801,107.021637,905.989868,588.219971,182.844315,983.515625,560.487488,173.861191,992.848511,533.570618,157.74968,995.414551,517.959473,33.170143,742.041321,488.483582,70.12072,741.126892,540.074036,123.946892,742.325012,579.121033,68.259567,743.062561,528.469299,26.626963,949.496216,489.642517,75.569824,948.541138,542.634521,121.611534,950.919739,579.772522,67.330933,948.662415,-66.966454,-28.253983,757.757446,-37.264915,-35.450161,750.622009,-15.958481,-41.166645,746.19989,-152.032379,-40.620567,752.319031,-131.932785,-65.496872,748.385925,-108.636803,-88.577354,742.518372,-105.14753,-0.629754,768.731812,-104.652237,32.178661,760.166321,-145.558289,26.164047,767.00354,-208.249725,46.94923,768.075989,165.730484,985.93396,1494.095825,218.488785,980.794312,1516.098145,268.656036,993.873413,1498.773438
00568_color_1715971788.984379.png,2495,1715971788.983075,634.302002,220.726791,976.56842,686.802368,282.079407,937.746399,712.120422,236.289017,952.492126,657.684631,169.848221,952.245422,651.363831,140.933136,929.764954,645.817017,110.32682,911.627686,585.691162,176.495132,994.721375,558.17804,165.884979,1002.719421,531.819702,148.751709,1003.851562,517.942627,33.184044,742.038879,488.470581,70.136902,741.130005,540.140137,123.741982,742.344421,579.104187,68.291077,743.066101,528.462524,26.641956,949.509277,489.623932,75.532349,948.515808,544.095764,119.91507,950.391846,579.781494,67.368027,948.665894,-66.981003,-28.215315,757.755615,-37.263828,-35.421101,750.620728,-15.954031,-41.152588,746.199646,-152.089981,-40.565865,752.370239,-131.937164,-65.499405,748.402893,-108.641739,-88.581055,742.511292,-105.142967,-0.62083,768.731689,-104.669754,32.180264,760.160217,-145.562653,26.167458,766.998535,-208.281128,46.933731,768.077209,165.711823,985.945007,1494.114624,218.506561,980.776001,1516.07605,268.667572,993.881226,1498.771851
00569_color_1715971789.019231.png,2499,1715971789.023075,628.09967,212.286102,996.414246,681.502197,279.102356,965.118286,707.302368,232.507019,975.797729,653.925781,165.053116,966.629211,648.976562,140.15242,939.345947,644.535645,112.669212,916.445374,580.766846,165.259796,1006.534485,553.459106,153.15863,1012.829651,527.536438,135.490494,1011.958496,517.945312,33.184414,742.035217,488.469452,70.126518,741.123718,540.393921,123.1511,742.201599,579.085815,68.282738,743.079895,528.466797,26.646561,949.504272,489.303467,75.428764,948.69281,543.376587,120.232834,950.114197,579.865051,68.100807,948.205383,-66.976585,-28.220255,757.73291,-37.28278,-35.423695,750.618713,-15.954325,-41.147316,746.194214,-152.068024,-40.617596,752.3703,-131.917786,-65.507423,748.396973,-108.635048,-88.586052,742.499878,-105.12606,-0.650642,768.674622,-104.655624,32.179501,760.133423,-145.533737,26.19857,767.041626,-208.259018,46.941765,768.094543,165.700073,985.96167,1494.120605,218.489151,980.798218,1516.104248,268.660706,993.874146,1498.777222
00570_color_1715971789.051726.png,2502,1715971789.053075,623.087219,203.685379,1009.578125,675.933594,274.001373,983.708618,702.456116,227.231018,990.942017,650.4599,159.915985,975.732178,645.686768,138.200333,945.385315,641.459656,113.508949,919.198242,577.097534,154.345322,1014.630554,549.968933,140.74086,1019.298645,524.955566,122.406425,1016.278137,517.946411,33.206833,742.043884,488.456665,70.139885,741.137268,540.487305,122.92762,742.117554,579.085205,68.280907,743.092102,528.44873,26.663282,949.516418,489.387848,76.135284,948.237305,543.926575,120.239166,950.019592,579.951965,67.676849,948.54364,-66.971184,-28.191988,757.745056,-37.273544,-35.386806,750.651123,-15.965542,-41.137295,746.193909,-152.033707,-40.612919,752.344177,-131.926559,-65.491745,748.391296,-108.633392,-88.561684,742.535828,-105.124168,-0.619588,768.690002,-104.670776,32.188473,760.130432,-145.573318,26.194551,767.024048,-208.281219,46.961807,768.097046,165.705048,985.951355,1494.127075,218.494278,980.79541,1516.093262,268.667755,993.886963,1498.793945
00571_color_1715971789.082037.png,2505,1715971789.083075,617.418152,194.359573,1021.461731,669.010864,267.096741,999.824768,696.360474,220.594086,1004.609924,646.269775,153.378983,985.02002,641.72583,133.606689,952.568665,637.987061,111.277145,924.508118,572.476562,142.876419,1022.185669,546.148804,127.916603,1024.464722,521.590759,108.997963,1019.387146,517.943665,33.204975,742.051025,488.472382,70.144623,741.157715,540.494751,122.917038,742.127319,579.088562,68.273926,743.109558,528.462219,26.632217,949.515015,489.860931,75.758675,948.29541,543.895752,120.131218,950.095581,579.960876,67.681793,948.550598,-66.97361,-28.218754,757.763916,-37.258366,-35.412018,750.646423,-15.956738,-41.151165,746.207642,-152.03334,-40.61338,752.357971,-131.931015,-65.491531,748.404053,-108.623825,-88.563683,742.549866,-105.197327,-0.53809,768.711914,-104.664024,32.185558,760.14679,-145.568665,26.194523,767.028503,-208.300095,46.943859,768.074158,165.709885,985.955566,1494.122681,218.483353,980.809998,1516.112915,268.671539,993.878418,1498.77832
00572_color_1715971789.115413.png,2508,1715971789.113075,611.045227,183.782776,1030.970215,661.777893,258.767975,1014.561646,689.915405,212.415771,1016.703125,640.980896,146.869812,992.018555,637.300842,128.66066,958.47998,633.893982,108.643585,928.671997,566.94104,131.168442,1027.348389,541.127136,115.16114,1027.536377,517.460938,96.145668,1019.809509,517.937012,33.201519,742.037048,488.472046,70.133919,741.138428,540.506836,122.918381,742.127625,579.092773,68.264297,743.094788,528.441101,26.64925,949.524902,489.862213,75.753349,948.281128,543.727173,120.178032,950.076538,579.913086,67.754646,948.542419,-66.967133,-28.224897,757.770203,-37.263142,-35.416866,750.630676,-15.94352,-41.133766,746.207153,-152.042206,-40.582218,752.382751,-131.919388,-65.495171,748.388794,-108.621056,-88.570015,742.537415,-105.207359,-0.508653,768.723816,-104.677101,32.190334,760.133484,-145.559097,26.172506,767.023743,-208.312073,46.924301,768.055237,165.729813,985.930786,1494.104004,218.487457,980.801392,1516.110107,268.661865,993.858154,1498.771729
00573_color_1715971789.150121.png,2512,1715971789.153075,601.841187,168.953033,1040.760986,652.324707,245.763214,1032.709961,680.947083,199.797073,1031.051392,633.447021,136.774582,999.029724,630.9505,122.596107,963.359863,628.403076,106.25399,931.084167,559.088928,116.176994,1030.408081,533.634644,99.884193,1028.431885,510.414948,81.262802,1018.689148,517.966309,33.18853,742.056091,488.471039,70.128441,741.140747,540.509216,122.922577,742.130432,579.087891,68.289917,743.104309,528.452087,26.646896,949.511963,489.45932,75.651985,948.511902,543.310364,120.18071,950.363953,579.910645,67.761658,948.562622,-66.990692,-28.182814,757.751404,-37.269672,-35.411236,750.659729,-15.946279,-41.138256,746.206848,-152.051208,-40.588486,752.383362,-131.924957,-65.49015,748.404663,-108.635925,-88.581001,742.513062,-105.181282,-0.544866,768.702026,-104.673439,32.204529,760.153259,-145.567917,26.182215,767.00885,-208.317459,46.914963,768.012878,165.681,985.966064,1494.13855,218.494675,980.787903,1516.090698,268.67038,993.887817,1498.794434
00574_color_1715971789.183281.png,2515,1715971789.183075,594.710632,158.390457,1046.540161,644.703552,235.830612,1043.518921,673.783569,190.467102,1039.779663,627.360535,128.684738,1003.636719,625.89093,117.075447,966.781982,624.029053,103.050728,933.564697,553.076233,105.570961,1031.911987,527.647644,89.398605,1028.783325,504.924835,70.955238,1017.554871,517.954041,33.193375,742.053162,488.478394,70.132919,741.139404,540.499756,122.920792,742.125,579.08606,68.296333,743.097656,528.446289,26.662848,949.511658,489.875977,75.747612,948.276428,543.413574,120.250107,950.103821,579.877075,67.855591,948.526917,-66.96875,-28.204538,757.775146,-37.26693,-35.404076,750.641235,-15.944706,-41.128311,746.216614,-152.056656,-40.597878,752.380493,-131.922714,-65.49044,748.397827,-108.613991,-88.562737,742.544312,-105.185631,-0.497671,768.71637,-104.674904,32.207619,760.143799,-145.566849,26.200077,767.014465,-208.332199,46.922451,768.039185,165.697113,985.956665,1494.125977,218.489532,980.803162,1516.103394,268.678955,993.898926,1498.797974
00575_color_1715971789.215549.png,2518,1715971789.213075,587.74231,148.029648,1050.896362,636.62439,226.308655,1052.341553,666.445068,181.558701,1047.268677,622.059326,121.063843,1007.476807,621.545776,111.307571,969.717041,619.654114,98.793518,935.913391,547.363403,95.265564,1033.078247,522.426636,78.704422,1028.557739,500.278595,60.501328,1016.100281,517.957092,33.196529,742.048645,488.47467,70.142418,741.13678,540.499451,122.924767,742.143799,579.083618,68.280678,743.106934,528.453308,26.633846,949.512268,489.871979,75.758972,948.279968,542.820068,120.783516,949.158875,580.265625,69.109993,947.579102,-66.975281,-28.204437,757.754517,-37.272438,-35.403931,750.655212,-15.942095,-41.131588,746.2099,-152.037476,-40.622974,752.388916,-131.916763,-65.492683,748.408936,-108.608665,-88.567673,742.537842,-105.116493,-0.624248,768.627258,-104.658569,32.174435,760.124207,-145.578659,26.181644,767.018494,-208.336166,46.882305,768.024902,165.714493,985.950134,1494.113525,218.483368,980.802917,1516.111938,268.662323,993.883362,1498.786499
00576_color_1715971789.249936.png,2522,1715971789.253075,578.835205,134.51828,1055.027954,626.533508,213.623886,1062.26001,657.267578,169.823349,1055.820435,615.563232,110.915581,1011.559021,616.645813,103.779999,972.828613,616.210693,93.240044,938.407104,540.535583,81.96627,1031.743652,516.411316,65.206383,1024.505249,495.603973,46.987095,1009.606384,517.954285,33.205257,742.038696,488.470551,70.137863,741.143616,540.499695,122.927391,742.137756,579.075317,68.291466,743.09967,528.50769,26.871492,949.436707,489.653442,76.238792,948.019775,543.737976,120.274803,949.769043,580.286621,67.388443,948.355225,-66.984703,-28.170448,757.746521,-37.268215,-35.392838,750.641479,-15.936531,-41.109848,746.206055,-152.121902,-40.541599,752.490051,-131.907913,-65.514221,748.393982,-108.640892,-88.564789,742.510742,-105.194527,-0.491857,768.689148,-104.686996,32.21302,760.129761,-145.594528,26.207878,767.025024,-208.384445,46.854099,768.010681,165.706116,985.949219,1494.130493,218.504166,980.781433,1516.091064,268.667328,993.883911,1498.786865
00577_color_1715971789.282179.png,2525,1715971789.283075,572.302917,125.09893,1056.353271,619.268555,204.572647,1068.499512,650.532654,161.413635,1061.151611,610.854797,104.130272,1013.592468,613.614624,99.151276,974.312012,614.881287,90.609924,939.170166,535.493713,73.446243,1029.111084,512.005554,56.805626,1020.160461,492.257843,38.555351,1003.833313,517.956543,33.187256,742.032959,488.482697,70.119843,741.128479,540.511902,122.93,742.154175,579.079651,68.245003,743.07312,528.458679,26.794336,949.404419,489.67337,75.753471,948.339233,543.416382,120.142021,950.044495,580.343994,67.415405,948.265259,-66.985291,-28.202991,757.745117,-37.286686,-35.401428,750.615051,-15.957852,-41.137409,746.188965,-152.062378,-40.623314,752.415344,-131.885742,-65.541389,748.329102,-108.643387,-88.600105,742.488647,-105.218674,-0.460888,768.663208,-104.682762,32.213608,760.122009,-145.599869,26.192513,766.99884,-208.400406,46.826153,768.002869,165.715775,985.941467,1494.114014,218.498489,980.779663,1516.10022,268.654999,993.87085,1498.779541
00578_color_1715971789.315613.png,2528,1715971789.313075,565.889282,117.033676,1057.031006,612.406006,196.193375,1073.241455,643.967712,153.343643,1064.88855,605.722778,97.905678,1014.579895,609.861328,95.64827,974.652588,612.67981,88.603973,939.48407,530.180359,66.499229,1026.674927,507.05545,50.10762,1016.648743,487.643707,32.506237,999.717529,517.956787,33.211067,742.033325,488.471344,70.119568,741.123962,540.514343,122.923607,742.142761,579.086243,68.2659,743.085632,528.238037,27.043697,949.085083,489.666382,75.578133,948.445923,543.24292,120.161964,950.50116,580.356018,67.409882,948.257446,-66.976822,-28.203899,757.742371,-37.278687,-35.395573,750.621643,-15.960876,-41.137455,746.198059,-152.035294,-40.618011,752.40033,-131.93338,-65.511696,748.389221,-108.668846,-88.588921,742.49585,-105.184875,-0.516137,768.65509,-104.66394,32.203419,760.122131,-145.611038,26.184748,767.005493,-208.419296,46.812717,767.996826,165.720886,985.945862,1494.115234,218.501862,980.781128,1516.093506,268.66272,993.8797,1498.78064
00579_color_1715971789.349142.png,2532,1715971789.353075,557.767029,108.529732,1057.222534,603.649109,187.388504,1078.148071,635.601685,145.127487,1069.212646,599.55188,91.394211,1015.662659,604.917297,89.594734,976.861206,609.02301,86.931099,940.054871,523.658386,59.349716,1022.837158,501.057159,43.427212,1011.099792,482.747833,27.189787,991.881042,517.953979,33.18185,742.032104,488.470154,70.123138,741.122314,540.501648,122.91494,742.132751,579.080811,68.251022,743.059082,528.873108,29.376595,948.507935,489.634003,75.543266,948.497375,543.1745,120.928535,951.186401,580.369202,67.397842,948.249146,-66.99791,-28.202425,757.70929,-37.294613,-35.405029,750.592957,-15.96484,-41.14859,746.194519,-152.120178,-40.577274,752.473633,-131.898621,-65.519073,748.328308,-108.663414,-88.602974,742.485718,-105.189949,-0.506717,768.640259,-104.676628,32.196239,760.111816,-145.634476,26.181299,766.995422,-208.448883,46.782619,767.967224,165.705536,985.950256,1494.115479,218.505219,980.783997,1516.0896,268.667145,993.874939,1498.765137
00580_color_1715971789.382317.png,2535,1715971789.383075,552.237732,103.443428,1056.678223,598.095276,181.332764,1081.265137,630.176453,139.407944,1071.385864,595.104187,88.058769,1015.424866,601.507141,87.315018,976.952515,606.102783,86.019722,940.112732,518.952698,56.016331,1018.801208,496.718384,40.856144,1005.418396,479.069305,25.255686,984.757996,517.94812,33.206383,742.040283,488.460175,70.14212,741.144409,540.49939,122.926979,742.132812,579.012146,68.895615,742.937927,528.87616,29.386713,948.546387,489.650635,75.428482,948.420349,542.770447,121.070251,951.143494,580.271423,67.758568,948.312561,-66.995682,-28.20191,757.724548,-37.303043,-35.373989,750.624146,-15.968188,-41.117569,746.198547,-152.086639,-40.605686,752.433044,-131.955124,-65.500343,748.403015,-108.670738,-88.57431,742.483093,-105.218231,-0.481003,768.628113,-104.695465,32.207344,760.115784,-145.649445,26.205763,767.011292,-208.495239,46.772205,767.954712,165.673004,985.968689,1494.142212,218.483551,980.800354,1516.104736,268.674713,993.892151,1498.781616
00581_color_1715971789.415669.png,2538,1715971789.413075,547.263062,99.911736,1055.711304,592.754028,176.097412,1083.044312,624.833313,134.458939,1072.264648,590.812134,86.064651,1014.405273,597.926208,88.825584,975.17511,603.355591,87.163864,939.395569,514.578491,54.058342,1015.118958,492.499756,39.31987,1000.710144,475.101776,24.695086,979.07373,517.942993,33.210575,742.059204,488.471008,70.154732,741.15509,540.497314,122.918243,742.137634,578.976013,68.5895,743.152954,528.837708,29.433603,948.547302,489.653961,75.415871,948.32843,544.927063,119.621941,952.086853,581.295898,64.42334,949.235107,-67.000336,-28.203781,757.712036,-37.287369,-35.371517,750.630188,-15.957026,-41.103443,746.216553,-152.076874,-40.599648,752.426636,-131.94017,-65.490891,748.402527,-108.674576,-88.574051,742.508789,-105.233383,-0.443614,768.624573,-104.698799,32.216599,760.112732,-145.639465,26.194679,767.014832,-208.502808,46.775311,767.973938,165.703079,985.965088,1494.134521,218.494019,980.791321,1516.102783,268.674866,993.897156,1498.80188
00582_color_1715971789.448943.png,2542,1715971789.453075,541.543823,96.742714,1053.363403,586.552368,172.297165,1084.267212,618.827698,130.951874,1073.061646,586.533691,84.656227,1013.042358,595.225708,88.992393,974.308777,601.542053,89.144997,938.119324,510.221954,52.620422,1009.797791,488.643982,38.339878,994.092957,472.093842,24.656412,971.034729,517.930481,33.235733,742.032104,488.27832,70.016754,741.13031,540.025574,123.129227,742.250183,578.765381,68.941994,743.271362,528.623718,29.435886,948.564941,488.895874,75.763985,947.832275,543.859436,120.091034,951.350037,580.674805,65.133385,949.063171,-66.991066,-28.179224,757.696838,-37.290165,-35.377689,750.586853,-15.976835,-41.123455,746.21106,-152.155853,-40.571106,752.536133,-131.955872,-65.481827,748.406982,-108.682266,-88.593987,742.488281,-105.246765,-0.436812,768.603333,-104.685616,32.190788,760.088318,-145.63353,26.214283,767.025635,-208.520645,46.759418,767.970581,165.699234,985.960999,1494.136719,218.482239,980.807739,1516.109253,268.681488,993.894531,1498.792969
00583_color_1715971789.482321.png,2545,1715971789.483075,538.224854,95.586823,1051.237915,582.820679,170.512955,1084.753662,615.219299,129.328262,1073.201416,584.035522,84.228912,1011.771179,593.64679,89.818481,973.2547,600.470215,91.05117,937.12085,507.765839,52.319569,1005.500183,486.951996,38.991543,987.957336,471.52063,25.685026,963.71344,518.100525,33.336411,742.072327,487.950806,69.716988,741.082336,539.065186,123.499268,742.348755,578.41748,69.927803,743.436096,528.361816,29.47714,948.615051,487.157959,77.233727,947.624939,542.652222,120.949226,951.053955,579.873474,66.038879,949.013062,-66.991928,-28.203976,757.704651,-37.291569,-35.365196,750.625732,-15.964569,-41.137154,746.207092,-151.733826,-40.853584,751.953064,-131.957367,-65.504082,748.399536,-108.683189,-88.610176,742.466003,-105.235275,-0.460716,768.595032,-104.692024,32.199818,760.08606,-145.617462,26.19276,767.015625,-208.524582,46.751938,767.957703,165.699799,985.958862,1494.122803,218.489441,980.790649,1516.096802,268.670929,993.870483,1498.780518
00584_color_1715971789.515835.png,2548,1715971789.513075,535.690674,94.972595,1048.700195,579.791809,169.346359,1084.511597,612.316772,128.410614,1072.730957,582.216125,84.670204,1010.194092,592.353149,91.375603,971.653442,599.419617,93.433662,935.526367,506.010712,52.702023,1001.151794,485.951569,40.226173,981.508728,471.447845,30.454176,954.560669,518.513855,33.520882,742.110413,487.665161,69.459122,741.053772,537.729187,124.213699,742.525391,578.047485,71.470886,743.562866,528.456238,29.841053,948.611389,486.322449,75.848495,947.199524,540.129761,121.470009,950.529724,579.028076,67.667473,948.94574,-67.005226,-28.210796,757.704102,-37.291298,-35.392483,750.592651,-15.958845,-41.13266,746.19519,-151.982956,-40.705986,752.277161,-131.968506,-65.507301,748.38385,-108.70163,-88.62236,742.458862,-105.237801,-0.444229,768.582275,-104.667717,32.191387,760.089111,-145.626266,26.197857,767.021729,-208.538635,46.752472,767.966064,165.720657,985.942505,1494.121216,218.493622,980.793701,1516.106567,268.67395,993.88501,1498.786011
00585_color_1715971789.549495.png,2552,1715971789.553075,532.954651,95.245552,1045.521973,576.20697,169.247772,1083.204956,609.053406,128.551514,1071.819214,580.448181,85.398682,1008.206238,591.935852,93.02256,969.971741,598.927002,95.793106,933.247864,504.569458,53.461662,997.307922,484.982513,41.275455,975.654846,473.835785,33.511127,945.972656,518.979492,33.947426,742.085632,487.281952,69.156342,741.119812,535.965027,125.209213,742.191223,577.650879,73.374901,743.141418,530.260254,31.070951,948.560852,486.980652,79.837433,947.19281,541.277039,124.050133,949.997742,579.598755,70.230644,948.336853,-67.008789,-28.153971,757.695679,-37.287682,-35.384975,750.592102,-15.965792,-41.123852,746.202148,-152.004776,-40.662323,752.285034,-131.983551,-65.494934,748.392151,-108.712166,-88.599747,742.46228,-105.259361,-0.412293,768.557495,-104.70256,32.202461,760.077271,-145.626587,26.220798,767.031982,-208.546387,46.738747,767.972473,165.708298,985.948975,1494.119263,218.484207,980.803345,1516.102417,268.681,993.899841,1498.79834
00586_color_1715971789.582466.png,2555,1715971789.583075,531.472534,96.024315,1044.080078,574.151428,170.326035,1081.783081,607.202698,129.633591,1070.939575,579.446655,86.095886,1007.285339,591.581482,93.373985,969.234314,597.512573,96.504631,931.309692,503.563293,53.574409,996.141602,484.367706,41.676914,973.263,476.460236,36.041595,941.435852,519.035339,34.020157,742.092041,487.253113,69.139984,741.123962,535.806335,125.306549,742.150452,577.605896,73.572159,743.123718,530.376587,31.292896,948.577698,486.369934,78.23365,945.829346,539.075134,124.350632,949.005432,579.331299,71.740822,948.733154,-67.006905,-28.175819,757.69574,-37.284168,-35.378113,750.587402,-15.965767,-41.116749,746.192932,-152.03241,-40.633961,752.34137,-131.986023,-65.518242,748.368713,-108.718719,-88.612068,742.452881,-105.275642,-0.430757,768.573914,-104.665977,32.194218,760.093262,-145.617004,26.208351,767.031433,-208.548981,46.736988,767.969299,165.718033,985.94635,1494.126343,218.481796,980.795349,1516.107178,268.666199,993.880066,1498.777222
00587_color_1715971789.617033.png,2558,1715971789.613075,530.656799,96.680046,1043.271729,572.61438,171.70874,1080.192383,605.877625,131.054459,1070.127563,578.747742,86.844223,1006.853699,591.208618,93.430939,968.807129,595.66217,96.669365,929.612305,502.983521,53.256672,995.74292,484.255707,41.155418,971.324951,480.240845,38.207355,937.881348,519.049744,33.995747,742.077271,487.249084,69.109192,741.122925,535.801208,125.295433,742.165588,577.606934,73.553604,743.105408,530.450562,31.2132,948.559021,486.407257,78.085999,945.870056,539.025024,124.241386,948.243469,579.359863,71.595917,947.977417,-67.016838,-28.180023,757.699097,-37.302307,-35.398235,750.591919,-15.976753,-41.136982,746.185059,-152.040909,-40.656849,752.33075,-131.981934,-65.516785,748.373901,-108.715256,-88.624344,742.446838,-105.26947,-0.406068,768.54718,-104.681435,32.194267,760.072266,-145.626678,26.211384,767.019104,-208.57579,46.728703,767.956116,165.697632,985.957092,1494.112793,218.49588,980.778931,1516.096191,268.66153,993.882324,1498.786133
00588_color_1715971789.649164.png,2562,1715971789.653075,529.928833,97.343285,1042.677246,571.45282,172.944031,1078.666748,604.780762,132.219986,1069.002686,577.933899,87.746849,1006.07312,590.538269,94.098877,968.036011,592.457947,97.398926,927.37146,501.757141,53.423157,995.287659,483.370514,41.950073,969.726257,483.046143,42.217484,935.088806,519.042358,34.005402,742.142212,487.23877,69.143005,741.100342,535.795166,125.325027,742.13678,577.602173,73.572906,743.173523,530.19397,31.441278,948.642639,486.177429,78.293579,945.886902,538.461487,124.564644,948.956543,579.06897,72.069168,948.678223,-67.010818,-28.165604,757.671936,-37.282356,-35.383659,750.585083,-15.966834,-41.124107,746.190125,-152.017929,-40.682243,752.347229,-132.002472,-65.535553,748.365662,-108.717682,-88.601639,742.443604,-105.265602,-0.399321,768.561218,-104.686798,32.196232,760.062439,-145.631622,26.21216,767.016418,-208.577103,46.703568,767.944458,165.709641,985.945374,1494.12085,218.503845,980.783081,1516.095459,268.65976,993.867188,1498.771851
00589_color_1715971789.682556.png,2565,1715971789.683075,529.697876,97.244179,1042.708252,570.825562,173.4935,1077.673828,604.254944,132.848038,1068.322876,577.348877,88.171341,1005.790588,589.890991,94.251778,967.689331,589.746033,97.891251,926.160034,500.86499,53.136971,995.204956,482.371552,42.456619,969.057922,483.510345,45.313435,934.078125,518.387756,34.222446,742.17395,486.879944,69.691803,741.111816,535.878784,125.397652,742.11969,577.237915,73.339905,743.269409,529.147583,31.9569,948.698914,485.662476,79.084328,945.921265,537.813904,125.178383,948.810669,578.256042,72.652672,948.559387,-67.015572,-28.177849,757.683899,-37.281757,-35.392254,750.589111,-15.966171,-41.132339,746.189392,-151.750961,-40.887764,751.947754,-132.001099,-65.54126,748.357605,-108.712196,-88.633125,742.452148,-105.242241,-0.411877,768.544678,-104.672081,32.198589,760.075928,-145.637222,26.202202,767.008057,-208.583847,46.69875,767.92804,165.722641,985.942444,1494.10791,218.485229,980.803223,1516.103394,268.658112,993.860291,1498.763794
